# 02 triage tags (vanillahunt link 02, smr-bugfixpack-b6, 2026-09-10) — working copy of 01's PRESETS.tsv; ⛔ 01's file is untouched, this file is the parent's; regenerate from the parent's scratch scripts, never hand-edit rows.
# presetdiff.py v1 (2026-09-10) | old=C:\Dev\SMR-SrcArchive\1.0.7.396349\Src digest=09d95e3448573dc3… | new=C:\Dev\SMR-SrcArchive\1.1.0.403908\Src digest=a4577da25cb3fe85… | python presetdiff.py --out docs/agent/reports/vanillahunt | 2026-09-10
# SCOPE: the `generated` bucket only — Data/, Lua/BuildingTemplate/, Lua/XDef/, Lua/ClassDefs/. DLC/ excluded.
# PRESETS: 1.0.7=14409  1.1.0=14986. Identity is `class::id::group` (how the GAME names a preset), with id-less presets keyed `class::file#ordinal`. Matched presets whose FILE moved: 0. Ambiguous ids needing a disambiguator: 1.0.7=1 1.1.0=0.
# ⭐ ROUTED TO 02, NOT READ HERE: the tech registry exists TWICE in 1.1.0 — 264 `TechPreset` in 1.0.7 became 274 `TechPreset` PLUS 441 `Tech`, and 258 of the 1.0.7 ids appear under both classes in the new tree. Mechanical count only; what it means is a reader's question.
# ⛔ REORDER IS NOT A ROW, BY CONSTRUCTION: rows are keyed by key PATH, so re-emitting a preset's keys in another order with equal values yields nothing. 0 presets are in exactly that state — COUNTED here so that `no rows` and `never looked` do not look alike.
# ROWS BY CHURN CLASS: COMMENT=1  REINDEX=10462  REINDEX-SWAP=1924  T-ID=22  added-preset=1471  none=22738  removed-preset=894   ⭐ `none` is the READABLE PILE — the rows 04's registry agents actually read.
# ⭐ THE GENERATED-LUA TWINS, so 04 can confirm they carry nothing extra: 1.1.0 files parsed per registry — Data=2191, Lua/BuildingTemplate=292, Lua/ClassDefs=7, Lua/XDef=426 | 1.0.7 — Data=2143, Lua/BuildingTemplate=288, Lua/ClassDefs=9, Lua/XDef=400
# ⚠️ CHURN CLASSES ARE CLAIMS. Each is a rule asserting a row is uninteresting; `python tools/presetdiff.py --sample <class>` prints rows so one can be falsified. A single row where a rule hid a real value change VOIDS that class.
# 02 COLUMNS: prid = P + 1-based data-row index of PRESETS.tsv. system = preset:<class>; link = 03 (dlc-adjacent) | 04-E (the registry agent) | NOT-READ(churn) for REINDEX / T-ID / COMMENT (rule-classed and sampled by 01, unread here — TRIAGE.md §4). ⭐ READ by a registry agent: `none` + `REINDEX-SWAP` (01: must be read where order is semantic) + `added-preset` + `removed-preset` (real content, not churn).
# 02 DLC TAG on presets: T1 literal on class:id + key + both values; T2 narrowed on id + key + values ONLY — never on the class name (a registry is not a mention). Literal matching of all 25 terms would tag 8,209 readable rows (all of TechPreset and LawDef by class name).
# 02 FIELD-REPORT TAGS (README §2b), column `fr`: FR-1(c) = `none`/`added-preset` rows of ParticleSystemPreset, LightmodelPreset, ActionFX*, *Entity* registries (assets first spawned at new game); FR-2 = id/key/value naming DeepScan / UndergroundDeepScanning / Deep* resources / depth_layer.
prid	file	class	id	key	value107	value110	churn-class	flags	system	link	dlc	dlc_terms	dlc_literal	fr
P09574	Data/PopupNotifications/PopupNotificationPreset-Evaluation.lua	PopupNotificationPreset	MissionEvaluationGoals	text	T(10293, "If you further wish to challenge yourself and strive for perfection, you may always try to complete the milestones. \n\nMission Sponsor: <em><sponsor_name></em>\n\nCommander Profile: <em><commander_profile></em>\n\nTotal Score: <em><score></em>")	T(10293, "If you further wish to challenge yourself and strive for perfection, you may always try to complete the milestones. \n\n<em>Mission Sponsor</em>: <em><sponsor_name></em>\n\nCommander Profile: <em><commander_profile></em>\n\nTotal Score: <em><score></em>")	none		preset:PopupNotificationPreset	04-E				
P09575	Data/PopupNotifications/PopupNotificationPreset-Evaluation.lua	PopupNotificationPreset	MissionEvaluationGoals_BlueSun	text	T(10305, "Commander, thanks to your efforts Thanks to your efforts Blue Sun Corporation has ensured humankind that Mars is truly the new frontier, and that we are the key-holders to the new future of humankind. Continue to achieve our goals and we will make sure that the rewards you have received so far would seem like nothing compared to what's to come!\n\nMission Sponsor: <em><sponsor_name></em>\n\nCommander Profile: <em><commander_profile></em>\n\nTotal Score: <em><score></em>")	T(10305, "Commander, thanks to your efforts Thanks to your efforts Blue Sun Corporation has ensured humankind that Mars is truly the new frontier, and that we are the key-holders to the new future of humankind. Continue to achieve our goals and we will make sure that the rewards you have received so far would seem like nothing compared to what's to come!\n\n<em>Mission Sponsor</em>: <em><sponsor_name></em>\n\nCommander Profile: <em><commander_profile></em>\n\nTotal Score: <em><score></em>")	none		preset:PopupNotificationPreset	04-E				
P09576	Data/PopupNotifications/PopupNotificationPreset-Evaluation.lua	PopupNotificationPreset	MissionEvaluationGoals_Brazil	text	T(10303, "When our politicians failed the people of Brazil, the people took a stand and ensured that with the changes they brought Brazil not only becomes a successful nation up to par with the richest and the mightiest, but ultimately also achieves a success no other world power could - the first colony on Mars!\n\nIf you further wish to challenge yourself and strive for perfection, you may always try to complete the milestones. \n\nMission Sponsor: <em><sponsor_name></em>\n\nCommander Profile: <em><commander_profile></em>\n\nTotal Score: <em><score></em>")	T(10303, "When our politicians failed the people of Brazil, the people took a stand and ensured that with the changes they brought Brazil not only becomes a successful nation up to par with the richest and the mightiest, but ultimately also achieves a success no other world power could - the first colony on Mars!\n\nIf you further wish to challenge yourself and strive for perfection, you may always try to complete the milestones. \n\n<em>Mission Sponsor</em>: <em><sponsor_name></em>\n\nCommander Profile: <em><commander_profile></em>\n\nTotal Score: <em><score></em>")	none		preset:PopupNotificationPreset	04-E				
P09577	Data/PopupNotifications/PopupNotificationPreset-Evaluation.lua	PopupNotificationPreset	MissionEvaluationGoals_China	text	T(10307, "Our traditions combined with our commitment to change and innovate have always been the guarantee for the success of building a prosperous society, both on Earth and now on the Red Planet. The world beholds the wonders we have built with awe and appreciation so we realize our responsibility to create a diverse, open and inclusive future for everyone.\n\nThis is why you should never stop here and pursue more goals, always striving for perfection. Always remember - you have the eyes of the Party and the World at you, Commander!\n\nMission Sponsor: <em><sponsor_name></em>\n\nCommander Profile: <em><commander_profile></em>\n\nTotal Score: <em><score></em>")	T(10307, "Our traditions combined with our commitment to change and innovate have always been the guarantee for the success of building a prosperous society, both on Earth and now on the Red Planet. The world beholds the wonders we have built with awe and appreciation so we realize our responsibility to create a diverse, open and inclusive future for everyone.\n\nThis is why you should never stop here and pursue more goals, always striving for perfection. Always remember - you have the eyes of the Party and the World at you, Commander!\n\n<em>Mission Sponsor</em>: <em><sponsor_name></em>\n\nCommander Profile: <em><commander_profile></em>\n\nTotal Score: <em><score></em>")	none		preset:PopupNotificationPreset	04-E				
P09578	Data/PopupNotifications/PopupNotificationPreset-Evaluation.lua	PopupNotificationPreset	MissionEvaluationGoals_Europe	text	T(10297, "From a trade agreement meant to avoid another destructive war, came the most advanced space program ever envisioned. By working together the nations of Europe have ensured that humanity will have a future amidst the Stars and have proven the necessity that the rest of world adopts the European Model.\n\nIf you further wish to challenge yourself and strive for perfection, you may always try to complete the milestones. \n\nMission Sponsor: <em><sponsor_name></em>\n\nCommander Profile: <em><commander_profile></em>\n\nTotal Score: <em><score></em>")	T(10297, "From a trade agreement meant to avoid another destructive war, came the most advanced space program ever envisioned. By working together the nations of Europe have ensured that humanity will have a future amidst the Stars and have proven the necessity that the rest of world adopts the European Model.\n\nIf you further wish to challenge yourself and strive for perfection, you may always try to complete the milestones. \n\n<em>Mission Sponsor</em>: <em><sponsor_name></em>\n\nCommander Profile: <em><commander_profile></em>\n\nTotal Score: <em><score></em>")	none		preset:PopupNotificationPreset	04-E				
P09579	Data/PopupNotifications/PopupNotificationPreset-Evaluation.lua	PopupNotificationPreset	MissionEvaluationGoals_India	text	T(10309, "You have demonstrated an enviable skill and potential for overcoming any challenge Mars has to offer. Since the dawn of time, the Indian civilization has invested heavily in the potential of our diverse and bright people and in the effort to build our own future ourselves.\n\nIf you wish to further challenge yourself or strive for perfection, you can always attempt to complete more goals.\n\nMission Sponsor: <em><sponsor_name></em>\n\nCommander Profile: <em><commander_profile></em>\n\nTotal Score: <em><score></em>")	T(10309, "You have demonstrated an enviable skill and potential for overcoming any challenge Mars has to offer. Since the dawn of time, the Indian civilization has invested heavily in the potential of our diverse and bright people and in the effort to build our own future ourselves.\n\nIf you wish to further challenge yourself or strive for perfection, you can always attempt to complete more goals.\n\n<em>Mission Sponsor</em>: <em><sponsor_name></em>\n\nCommander Profile: <em><commander_profile></em>\n\nTotal Score: <em><score></em>")	none		preset:PopupNotificationPreset	04-E				
P09580	Data/PopupNotifications/PopupNotificationPreset-Evaluation.lua	PopupNotificationPreset	MissionEvaluationGoals_Japan	text	T(10301, "Unparalleled technological superiority entangled with a deep understanding of Nature - and ultimately mastery over it - has always been the great nation of Japan's ambition. And today all of the world will know that we were the only people on Earth capable of doing so - in large part by your hard work and sacrifices.\n\nIf you further wish to challenge yourself and strive for perfection, you may always try to complete the milestones. \n\nMission Sponsor: <em><sponsor_name></em>\n\nCommander Profile: <em><commander_profile></em>\n\nTotal Score: <em><score></em>")	T(10301, "Unparalleled technological superiority entangled with a deep understanding of Nature - and ultimately mastery over it - has always been the great nation of Japan's ambition. And today all of the world will know that we were the only people on Earth capable of doing so - in large part by your hard work and sacrifices.\n\nIf you further wish to challenge yourself and strive for perfection, you may always try to complete the milestones. \n\n<em>Mission Sponsor</em>: <em><sponsor_name></em>\n\nCommander Profile: <em><commander_profile></em>\n\nTotal Score: <em><score></em>")	none		preset:PopupNotificationPreset	04-E				
P09581	Data/PopupNotifications/PopupNotificationPreset-Evaluation.lua	PopupNotificationPreset	MissionEvaluationGoals_NewArk	text	T(10311, "Your heroic deeds on Mars lit a path for all humankind to follow. The Church ordered you to achieve a set of difficult tasks and you were not found wanting. You, and your brave Colonists, have set an inspiring example for people on Earth, who now flock under the wings of the Church to be led out of the cradle of the homeworld and among the stars.\n\nRejoice, Commander, for Mars offers many more challenges for the one who is led by the burning faith and the desire to constantly prove in the eyes of the Creator.\n\nMission Sponsor: <em><sponsor_name></em>\n\nCommander Profile: <em><commander_profile></em>\n\nTotal Score: <em><score></em>")	T(10311, "Your heroic deeds on Mars lit a path for all humankind to follow. The Church ordered you to achieve a set of difficult tasks and you were not found wanting. You, and your brave Colonists, have set an inspiring example for people on Earth, who now flock under the wings of the Church to be led out of the cradle of the homeworld and among the stars.\n\nRejoice, Commander, for Mars offers many more challenges for the one who is led by the burning faith and the desire to constantly prove in the eyes of the Creator.\n\n<em>Mission Sponsor</em>: <em><sponsor_name></em>\n\nCommander Profile: <em><commander_profile></em>\n\nTotal Score: <em><score></em>")	none		preset:PopupNotificationPreset	04-E				
P09582	Data/PopupNotifications/PopupNotificationPreset-Evaluation.lua	PopupNotificationPreset	MissionEvaluationGoals_Paradox	text	T(10315, "As you know, the future of the team at Paradox Interactive is tightly related to your progress with the colonization of Mars. After refusing to announce the continuation of the Victoria franchise, we had to consider our options and moving permanently to Mars was the safest one. Thank you for making this possibility a certainty!\n\nConsider taking more goals for the next milestone to show us even more determination and support.\n\nMission Sponsor: <em><sponsor_name></em>\n\nCommander Profile: <em><commander_profile></em>\n\nTotal Score: <em><score></em>")	T(10315, "As you know, the future of the team at Paradox Interactive is tightly related to your progress with the colonization of Mars. After refusing to announce the continuation of the Victoria franchise, we had to consider our options and moving permanently to Mars was the safest one. Thank you for making this possibility a certainty!\n\nConsider taking more goals for the next milestone to show us even more determination and support.\n\n<em>Mission Sponsor</em>: <em><sponsor_name></em>\n\nCommander Profile: <em><commander_profile></em>\n\nTotal Score: <em><score></em>")	none		preset:PopupNotificationPreset	04-E				
P09583	Data/PopupNotifications/PopupNotificationPreset-Evaluation.lua	PopupNotificationPreset	MissionEvaluationGoals_Russia	text	T(10313, "You proved to be a modern-day hero of the Russian nation, displaying the valor and resolve so common for our great people! Under your rule the Russian colony on the Red Planet expanded and proved that the ambitions of our people are not to be taken lightly!\n\nYet there is way more to be done on Mars, new goals and new challenges await the one who believes there's more to be improved!\n\nMission Sponsor: <em><sponsor_name></em>\n\nCommander Profile: <em><commander_profile></em>\n\nTotal Score: <em><score></em>")	T(10313, "You proved to be a modern-day hero of the Russian nation, displaying the valor and resolve so common for our great people! Under your rule the Russian colony on the Red Planet expanded and proved that the ambitions of our people are not to be taken lightly!\n\nYet there is way more to be done on Mars, new goals and new challenges await the one who believes there's more to be improved!\n\n<em>Mission Sponsor</em>: <em><sponsor_name></em>\n\nCommander Profile: <em><commander_profile></em>\n\nTotal Score: <em><score></em>")	none		preset:PopupNotificationPreset	04-E				
