# 02 triage tags (vanillahunt link 02, smr-bugfixpack-b6, 2026-09-10) — working copy of 01's CALLERS.tsv; ⛔ 01's file is untouched, this file is the parent's; regenerate from the parent's scratch scripts, never hand-edit rows.
# treediff.py v1.2 (2026-09-10, indented orphans covered; NOROWS) | old=C:\Dev\SMR-SrcArchive\1.0.7.396349\Src digest=09d95e3448573dc3… | new=C:\Dev\SMR-SrcArchive\1.1.0.403908\Src digest=a4577da25cb3fe85… | python treediff.py --out docs/agent/reports/vanillahunt | 2026-09-10
# NORMALISATION: CRLF->LF, trailing whitespace stripped per line; leading indentation KEPT; ⭐ COMMENTS ARE KEPT AND COUNT — a whitespace-only diff is NOT a row, a changed comment IS a row.
# DELIMITER: luafn.find_bodies, imported not re-implemented. Keys collapse `Class:Method` and `Class.Method`; the separator actually written is the first character of the sig columns.
# COVERAGE (v1.1): indent-0 declarations, five forms (function C:M / function C.M / function G / local function f / [local] x = function), PLUS every INDENTED declaration of those forms that lies OUTSIDE every enumerated span — table-field methods, sequence `Run = function(seq_state)` steps, file-level nested locals — keyed `name@<anchor>` and flagged INDENTED (ONE-LINE when the declaration closes itself: that row hashes its own line only, deliberately, so a neighbour's edit cannot re-hash it; the indent-0 pass keeps the delimiter's over-span untouched, checklist 135). Indented declarations INSIDE an enumerated span are covered by the outer body's hash and not listed. Orphans on the 1.1.0 side: 1050 in `hand` files, 1885 in `generated` (613 one-line); 1377 identical across the trees, 1910 rows. Total indented declarations for comparison: 8473 (4883 hand, 3590 generated). STILL NOT COVERED: every anonymous `function(` literal passed as an argument. ⛔ A function never emitted is not a function that did not change.
# FILES: changed=2437 identical=1963 added=166 removed=36 (DLC/ excluded: 151 paths). ⭐ MANIFEST RE-DERIVATION CONTROL vs chain README §0 (which counts DLC): 2437+7=2444 changed, 1963+5=1968 identical, 166+139=305 added, 36+0=36 removed — MATCHES; the 139 DLC adds are 138 `DLC/norman` + 1 `DLC/thomas`.
# FPK PARITY (EF-085, measured 2026-09-10): every `Lua/`, `CommonLua/` and `Data/` file in the archived 1.1.0 Src ships BYTE-IDENTICAL in Packs\Lua.fpk / Packs\Data.fpk — 0 divergent. ⇒ NO ROW CARRIES `FPK-DIVERGENT`, because there is nothing to flag. ⛔ That proves the bytes match, not that the game executes them (EF-078 stands).
# FUNCTIONS: 1.0.7=27762 1.1.0=30355 | IDENTICAL (counted, not listed)=23516 | SPAN-SUSPECT=441 declarations (the one-line-function trap, MEASURED — see the tool header; ⛔ NOT fixed here, a delimiter change re-hashes every SRC: pin in Code/) | MULTI=474 declarations | spans reaching EOF=567
# RENAME? is a HINT, never a verdict, and it is GUARDED: a partner needs >=4 distinct non-blank body lines and <=3 candidates. Rejected as too trivial to be evidence: 706 added rows (bodies like `end` or `return true`); rejected as ambiguous (one body, many partners): 0. Those are NOT `no match` — they are `too generic to say`.
# CALLERS: class (b′). Every call site, in BOTH trees, of every `sig` or `body+sig` function in a `hand` file (290 callees).
# ⭐⭐ READ THIS FIRST: **a `same` call line against a CHANGED SIGNATURE is the F117 shape, and it is the single highest-yield row class in this chain.** The callee's contract moved; this call site's text did not. F117 is exactly that, and the developers wrote it themselves. status counts: changed=682 gone=331 new=618 same=2465
# `same`-against-changed-signature by file, top 12: Lua/Buildings/StorageDepot.lua=39 | CommonLua/Ged/GedPropEditors.lua=38 | Lua/Mysteries/Fireflies.lua=34 | Lua/Buildings/Building.lua=31 | Lua/Construction/Construction.lua=30 | CommonLua/Ged.lua=29 | Lua/Mysteries/MirrorSphere.lua=28 | CommonLua/Ged/GedPanel.lua=26 | Lua/UniversalRocket.lua=25 | Lua/Mysteries/Crystals.lua=25 | Lua/Buildings/RocketBase.lua=22 | Lua/Meteors.lua=22
# ⛔ TEXT-LEVEL, AND THAT IS THE WHOLE BOUND. Matching is `Name(`, `:Name(`, `.Name(` by text on the bare name, so it CANNOT see a dynamic dispatch (`self[name]`, a preset's `func` field, `Msg` handlers — chain blind spot 7), it cannot tell two classes' same-named methods apart, and it counts a mention inside a string or a comment. ⛔ IT DOES NOT BOUND REACH.
# PAIRING RULE, stated because it is an assumption: within one file, the k-th call site of a name in 1.0.7 is paired with the k-th in 1.1.0. Equal text => `same`, different => `changed`, unpaired => `new`/`gone`. If call sites were REORDERED inside a file, that pairing mislabels — read the line, not the label.
# 02 UNIT D (the b′ pass): every `same` row carries verdict F117-SHAPE | benign | unsure + one sentence. Method: signature shape per callee (appended / trailing-removed / renamed / inserted / to-varargs / varargs-named / other), a CALL-FORM homonym test (a bare `Name(` cannot reach a method callee; `x:Name(` cannot reach a global), the caller path (hand / generated / tooling-by-path), and for appended parameters whether the 1.1.0 callee body indexes the new parameter unguarded (measured: none does). Meaning-changed slots were read in the callee body (tri_dcheck). ⛔ Text-level caller table: a benign verdict bounds nothing about dynamic dispatch (chain blind spot 7). F117-SHAPE rows are CANDIDATES, TAKEABLE WHEN the owning link reads the caller's body — not C entries.
# 02 COLUMNS: cid = C + 1-based data-row index of CALLERS.tsv; verdict, why, caller_system, caller_link (03 when the CALLEE row is dlc-adjacent), homonym, caller_path. Rows whose status is not `same` carry no verdict (not in unit D).
cid	callee_file	callee_function	name	call_file	call_line107	call_line110	status	call_text	verdict	why	caller_system	caller_link	homonym	caller_path
C00836	Lua/MarsStoryBits.lua	GetRandomResearchableTech	GetRandomResearchableTech	Lua/MarsStoryBits.lua	240	287	changed	local random_tech_id = GetRandomResearchableTech()						
C00837	Lua/MarsStoryBits.lua	GetRandomResearchableTech	GetRandomResearchableTech	Lua/Sequences/SA_Gameplay.lua		1137	new	local tech_id = GetRandomResearchableTech(self.field)						
C00838	Lua/Units/Colonist.lua	GetRareTraitChance	GetRareTraitChance	Data/TraitPreset.lua	748	759	changed	local new_trait = GetRandomTrait(colonist.traits, {}, {}, "Positive", "base",GetRareTraitChance())						
C00839	Lua/Units/Colonist.lua	GetRareTraitChance	GetRareTraitChance	Lua/Traits.lua		1049	new	rare_weight_mod = 100 + (rare_weight_mod or GetRareTraitChance() or 0)						
C00840	Lua/Units/Colonist.lua	GetRareTraitChance	GetRareTraitChance	Lua/Units/Colonist.lua	3559	4419	changed	local rare_chance_mod = GetRareTraitChance()						
C00841	CommonLua/LuaExportedDocs/Game/GameObject.lua	object.GetRelativePoint#1	GetRelativePoint	CommonLua/Editor/PropertyHelpers.lua	414	414	same	local pos = SetLen(parent:GetRelativePoint(self.orientation) - parent_pos, value or 0) -- SetLen to avoid Scale difference	benign	benign BY SHAPE: appended trailing delta_time,extrapolate; this call passes 1, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: delta_time passed-on, extrapolate passed-on) — whether this caller NEEDED the new behaviour is not read here	commonlua	04-C		tooling
C00842	CommonLua/LuaExportedDocs/Game/GameObject.lua	object.GetRelativePoint#1	GetRelativePoint	CommonLua/Editor/PropertyHelpers.lua	429	429	same	local orient = SetLen(parent:GetRelativePoint(self.orientation) - parent_pos, 4096) -- SetLen to avoid Scale difference	benign	benign BY SHAPE: appended trailing delta_time,extrapolate; this call passes 1, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: delta_time passed-on, extrapolate passed-on) — whether this caller NEEDED the new behaviour is not read here	commonlua	04-C		tooling
C00843	CommonLua/LuaExportedDocs/Game/GameObject.lua	object.GetRelativePoint#1	GetRelativePoint	CommonLua/Editor/XEditor/MoveGizmo.lua	326	332	same	axis = self:GetRelativePoint(axis) - self:GetVisualPos()	benign	benign BY SHAPE: appended trailing delta_time,extrapolate; this call passes 1, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: delta_time passed-on, extrapolate passed-on) — whether this caller NEEDED the new behaviour is not read here	commonlua	04-C		tooling
C00844	CommonLua/LuaExportedDocs/Game/GameObject.lua	object.GetRelativePoint#1	GetRelativePoint	CommonLua/Editor/XEditor/XEditor.lua		573	new	local center = o:GetRelativePoint(point(0, 0, 0))						
C00845	CommonLua/LuaExportedDocs/Game/GameObject.lua	object.GetRelativePoint#1	GetRelativePoint	CommonLua/Editor/XEditor/XEditor.lua		575	new	o:GetRelativePoint(point(hx, 0, 0)) - center,						
C00846	CommonLua/LuaExportedDocs/Game/GameObject.lua	object.GetRelativePoint#1	GetRelativePoint	CommonLua/Editor/XEditor/XEditor.lua		576	new	o:GetRelativePoint(point(0, hy, 0)) - center,						
C00847	CommonLua/LuaExportedDocs/Game/GameObject.lua	object.GetRelativePoint#1	GetRelativePoint	CommonLua/Editor/XEditor/XEditor.lua		577	new	o:GetRelativePoint(point(0, 0, hz)) - center,						
C00848	CommonLua/LuaExportedDocs/Game/GameObject.lua	object.GetRelativePoint#1	GetRelativePoint	CommonLua/LuaExportedDocs/Game/GameObject.lua	559	559	changed	-- @cstyle point object::GetRelativePoint(point local_pos, int delta_time, bool extrapolate).						
C00849	CommonLua/LuaExportedDocs/Game/GameObject.lua	object.GetRelativePoint#1	GetRelativePoint	CommonLua/gamelib.lua	670	649	same	local future_pos = target:GetRelativePoint(dx, dy, dz, delta_time, extrapolate)	benign	benign BY SHAPE: appended trailing delta_time,extrapolate; this call passes 5, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: delta_time passed-on, extrapolate passed-on) — whether this caller NEEDED the new behaviour is not read here	commonlua	04-C		hand
C00850	CommonLua/LuaExportedDocs/Game/GameObject.lua	object.GetRelativePoint#1	GetRelativePoint	CommonLua/gamelib.lua	674	653	same	local future_pos0 = target:GetRelativePoint(dx, dy, dz, delta_time)	benign	benign BY SHAPE: appended trailing delta_time,extrapolate; this call passes 4, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: delta_time passed-on, extrapolate passed-on) — whether this caller NEEDED the new behaviour is not read here	commonlua	04-C		hand
C00851	CommonLua/LuaExportedDocs/Game/GameObject.lua	object.GetRelativePoint#1	GetRelativePoint	Lua/Buildings/BaseElevator.lua	26	26	same	local down_pos = self:GetRelativePoint(GetEntitySpotPos(self:GetEntity(), self.up_state, 0, passenger_spot))	benign	benign BY SHAPE: appended trailing delta_time,extrapolate; this call passes 1, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: delta_time passed-on, extrapolate passed-on) — whether this caller NEEDED the new behaviour is not read here	depots	04-A		hand
C00852	CommonLua/LuaExportedDocs/Game/GameObject.lua	object.GetRelativePoint#1	GetRelativePoint	Lua/Buildings/BaseElevator.lua	27	27	same	local up_pos   = self:GetRelativePoint(GetEntitySpotPos(self:GetEntity(), self.up_state, GetAnimDuration(self:GetEntity(), self.up_state) - 1, passenger_spot))	benign	benign BY SHAPE: appended trailing delta_time,extrapolate; this call passes 1, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: delta_time passed-on, extrapolate passed-on) — whether this caller NEEDED the new behaviour is not read here	depots	04-A		hand
C00853	CommonLua/LuaExportedDocs/Game/GameObject.lua	object.GetRelativePoint#1	GetRelativePoint	Lua/Buildings/MDSLaser.lua	230	230	same	next_pos = beam:GetRelativePoint(beam_offset)	benign	benign BY SHAPE: appended trailing delta_time,extrapolate; this call passes 1, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: delta_time passed-on, extrapolate passed-on) — whether this caller NEEDED the new behaviour is not read here	disasters	04-B		hand
C00854	CommonLua/LuaExportedDocs/Game/GameObject.lua	object.GetRelativePoint#1	GetRelativePoint	Lua/Buildings/RegolithMineVisualCP3.lua	183	183	same	local forward = self:GetRelativePoint(axis_x) - pos0	benign	benign BY SHAPE: appended trailing delta_time,extrapolate; this call passes 1, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: delta_time passed-on, extrapolate passed-on) — whether this caller NEEDED the new behaviour is not read here	logistics	04-A		hand
C00855	CommonLua/LuaExportedDocs/Game/GameObject.lua	object.GetRelativePoint#1	GetRelativePoint	Lua/Buildings/StorageDepot.lua	1417	1494	same	local pillars_offset = self:GetRelativePoint(y_tweak - sy*y, 0,              0)	benign	benign BY SHAPE: appended trailing delta_time,extrapolate; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: delta_time passed-on, extrapolate passed-on) — whether this caller NEEDED the new behaviour is not read here	depots	04-A		hand
C00856	CommonLua/LuaExportedDocs/Game/GameObject.lua	object.GetRelativePoint#1	GetRelativePoint	Lua/Buildings/StorageDepot.lua	1418	1495	same	local hoist_offset =   self:GetRelativePoint(y_tweak - sy*y, x_tweak - sx*x, 0)	benign	benign BY SHAPE: appended trailing delta_time,extrapolate; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: delta_time passed-on, extrapolate passed-on) — whether this caller NEEDED the new behaviour is not read here	depots	04-A		hand
C00857	CommonLua/LuaExportedDocs/Game/GameObject.lua	object.GetRelativePoint#1	GetRelativePoint	Lua/Buildings/StorageDepot.lua	1489	1566	same	local hoist_offset =   self:GetRelativePoint(y_tweak - sy*y, x_tweak, 0)	benign	benign BY SHAPE: appended trailing delta_time,extrapolate; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: delta_time passed-on, extrapolate passed-on) — whether this caller NEEDED the new behaviour is not read here	depots	04-A		hand
C00858	CommonLua/LuaExportedDocs/Game/GameObject.lua	object.GetRelativePointXYZ#1	GetRelativePointXYZ	CommonLua/Editor/editor.lua	588	588	same	local xf, yf, zf = GetRelativePointXYZ(obj, dx, 0, 0)	benign	benign BY SHAPE: appended trailing delta_time,extrapolate; this call passes 4, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: delta_time passed-on, extrapolate passed-on) — whether this caller NEEDED the new behaviour is not read here	commonlua	04-C	homonym	tooling
C00859	CommonLua/LuaExportedDocs/Game/GameObject.lua	object.GetRelativePointXYZ#1	GetRelativePointXYZ	CommonLua/Editor/editor.lua	589	589	same	local xb, yb, zb = GetRelativePointXYZ(obj, -dx, 0, 0)	benign	benign BY SHAPE: appended trailing delta_time,extrapolate; this call passes 4, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: delta_time passed-on, extrapolate passed-on) — whether this caller NEEDED the new behaviour is not read here	commonlua	04-C	homonym	tooling
C00860	CommonLua/LuaExportedDocs/Game/GameObject.lua	object.GetRelativePointXYZ#1	GetRelativePointXYZ	CommonLua/Editor/editor.lua	590	590	same	local xl, yl, zl = GetRelativePointXYZ(obj, 0, -dy, 0)	benign	benign BY SHAPE: appended trailing delta_time,extrapolate; this call passes 4, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: delta_time passed-on, extrapolate passed-on) — whether this caller NEEDED the new behaviour is not read here	commonlua	04-C	homonym	tooling
C00861	CommonLua/LuaExportedDocs/Game/GameObject.lua	object.GetRelativePointXYZ#1	GetRelativePointXYZ	CommonLua/Editor/editor.lua	591	591	same	local xr, yr, zr = GetRelativePointXYZ(obj, 0, dy, 0)	benign	benign BY SHAPE: appended trailing delta_time,extrapolate; this call passes 4, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: delta_time passed-on, extrapolate passed-on) — whether this caller NEEDED the new behaviour is not read here	commonlua	04-C	homonym	tooling
C00862	CommonLua/LuaExportedDocs/Game/GameObject.lua	object.GetRelativePointXYZ#1	GetRelativePointXYZ	CommonLua/Editor/editor.lua	592	592	same	local xt, yt, zt = GetRelativePointXYZ(obj, 0, 0, dz)	benign	benign BY SHAPE: appended trailing delta_time,extrapolate; this call passes 4, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: delta_time passed-on, extrapolate passed-on) — whether this caller NEEDED the new behaviour is not read here	commonlua	04-C	homonym	tooling
C00863	CommonLua/LuaExportedDocs/Game/GameObject.lua	object.GetRelativePointXYZ#1	GetRelativePointXYZ	CommonLua/Editor/editor.lua	593	593	same	local xu, yu, zu = GetRelativePointXYZ(obj, 0, 0, -dz)	benign	benign BY SHAPE: appended trailing delta_time,extrapolate; this call passes 4, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: delta_time passed-on, extrapolate passed-on) — whether this caller NEEDED the new behaviour is not read here	commonlua	04-C	homonym	tooling
C00864	Lua/Buildings/Residence.lua	GetResidenceComfort	GetResidenceComfort	Lua/Buildings/Community.lua	387	454	changed	max_comfort = Max(max_comfort, GetResidenceComfort(residence, colonist))						
C00865	Lua/Buildings/Residence.lua	GetResidenceComfort	GetResidenceComfort	Lua/Buildings/Residence.lua	406	444	changed	best_score, best_tier = GetResidenceComfort(current_home, unit)						
C00866	Lua/Buildings/Residence.lua	GetResidenceComfort	GetResidenceComfort	Lua/Buildings/Residence.lua	414	454	changed	local score, tier = GetResidenceComfort(home, unit)						
C00867	Lua/Buildings/Community.lua	Community.GetScoreFor	GetScoreFor	Lua/Buildings/MicroGHabitat.lua	155	174	changed	return self:GetScoreFor(colonist) > 0						
C00868	Lua/Buildings/Community.lua	Community.GetScoreFor	GetScoreFor	Lua/Buildings/NaturalHabitat.lua	34	27	changed	return self:GetScoreFor(colonist) > 0						
C00869	Lua/Buildings/Community.lua	Community.GetScoreFor	GetScoreFor	Lua/Units/Colonist.lua	2638	3437	changed	eval = my_dome:GetScoreFor(self)						
C00870	Lua/Buildings/Community.lua	Community.GetScoreFor	GetScoreFor	Lua/Units/Colonist.lua	2664	3459	changed	local new_eval = community:GetScoreFor(self)						
C00871	Lua/Buildings/Community.lua	Community.GetScoreFor	GetScoreFor	Lua/_GameUtils.lua	430	490	changed	local eval = dome:GetScoreFor(colonist)						
C00872	CommonLua/Libs/MapGen/GridOps.lua	GridProc.GetSeedSaveDest	GetSeedSaveDest	CommonLua/Libs/MapGen/GridOps.lua	102	102	same	{ category = "Operations", id = "SaveSeed",    name = "Save Seed",       editor = "bool",      default = false, help = "Save the generation seed", no_edit = function(self) return self.LoadSeed or not 	benign	benign BY SHAPE: appended trailing state; this call passes None, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: state passed-on) — whether this caller NEEDED the new behaviour is not read here	commonlua	04-C		hand
C00873	CommonLua/Libs/MapGen/GridOps.lua	GridProc.GetSeedSaveDest	GetSeedSaveDest	CommonLua/Libs/MapGen/GridOps.lua	103	103	same	{ category = "Operations", id = "LoadSeed",    name = "Load Seed",       editor = "bool",      default = false, help = "Load the generation seed", no_edit = function(self) return not self:GetSeedSaveD	benign	benign BY SHAPE: appended trailing state; this call passes None, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: state passed-on) — whether this caller NEEDED the new behaviour is not read here	commonlua	04-C		hand
C00874	CommonLua/Libs/MapGen/GridOps.lua	GridProc.GetSeedSaveDest	GetSeedSaveDest	CommonLua/Libs/MapGen/GridOps.lua	218	225	changed	local seed_key, seed_tbl = self:GetSeedSaveDest(state)						
C00875	Lua/Buildings/StockpileController.lua	StockpileController.GetStoredAmount	GetStoredAmount	Data/Scenario/BuriedWonder_Bottomless_Pit.lua		166	new	'expression', '_StoredWasteRock = 0\nfor _, dumping_site in ipairs(_dumpingSites) do\n   _StoredWasteRock = _StoredWasteRock + dumping_site:GetStoredAmount("WasteRock")\nend',						
C00876	Lua/Buildings/StockpileController.lua	StockpileController.GetStoredAmount	GetStoredAmount	Data/Scenario/BuriedWonder_Bottomless_Pit.lua		184	new	'expression', 'for _, dumping_site in ipairs(_dumpingSites) do\n   _WasteRockAmount = _WasteRockAmount + dumping_site:GetStoredAmount("WasteRock")\nend',						
C00877	Lua/Buildings/StockpileController.lua	StockpileController.GetStoredAmount	GetStoredAmount	Data/Scenario/BuriedWonder_Bottomless_Pit.lua		231	new	'expression', 'for _, dumping_site in ipairs(_dumpingSites) do\n   _WasteRockAmount = _WasteRockAmount + dumping_site:GetStoredAmount("WasteRock")\nend',						
C00878	Lua/Buildings/StockpileController.lua	StockpileController.GetStoredAmount	GetStoredAmount	Data/XDef/customForeignAidRocket.lua	43	43	same	self:SetVisible(context.landed and not next(context.cargo) and context:GetStoredAmount() > 0)	benign	appended `resource`; this call passes none, so GetPileStoredAmount(nil) -> PileStoredAmount(s, nil) (total: PileStoredAmount sums every resource when resource is nil (StockpileController.lua:44-60))	preset/generated	04-E		generated
C00879	Lua/Buildings/StockpileController.lua	StockpileController.GetStoredAmount	GetStoredAmount	Data/XDef/customForeignAidRocket.lua	54	54	same	local amount = context:GetStoredAmount("Metals")	benign	appended `resource`; this call passes none, so GetPileStoredAmount(nil) -> PileStoredAmount(s, nil) (total: PileStoredAmount sums every resource when resource is nil (StockpileController.lua:44-60))	preset/generated	04-E		generated
C00880	Lua/Buildings/StockpileController.lua	StockpileController.GetStoredAmount	GetStoredAmount	Data/XDef/customForeignAidRocket.lua	66	66	same	local amount = context:GetStoredAmount("Concrete")	benign	appended `resource`; this call passes none, so GetPileStoredAmount(nil) -> PileStoredAmount(s, nil) (total: PileStoredAmount sums every resource when resource is nil (StockpileController.lua:44-60))	preset/generated	04-E		generated
C00881	Lua/Buildings/StockpileController.lua	StockpileController.GetStoredAmount	GetStoredAmount	Data/XDef/customForeignAidRocket.lua	78	78	same	local amount = context:GetStoredAmount("Food")	benign	appended `resource`; this call passes none, so GetPileStoredAmount(nil) -> PileStoredAmount(s, nil) (total: PileStoredAmount sums every resource when resource is nil (StockpileController.lua:44-60))	preset/generated	04-E		generated
C00882	Lua/Buildings/StockpileController.lua	StockpileController.GetStoredAmount	GetStoredAmount	Data/XDef/customForeignAidRocket.lua	90	90	same	local amount = context:GetStoredAmount("Polymers")	benign	appended `resource`; this call passes none, so GetPileStoredAmount(nil) -> PileStoredAmount(s, nil) (total: PileStoredAmount sums every resource when resource is nil (StockpileController.lua:44-60))	preset/generated	04-E		generated
C00883	Lua/Buildings/StockpileController.lua	StockpileController.GetStoredAmount	GetStoredAmount	Data/XDef/customForeignAidRocket.lua	102	102	same	local amount = context:GetStoredAmount("Electronics")	benign	appended `resource`; this call passes none, so GetPileStoredAmount(nil) -> PileStoredAmount(s, nil) (total: PileStoredAmount sums every resource when resource is nil (StockpileController.lua:44-60))	preset/generated	04-E		generated
C00884	Lua/Buildings/StockpileController.lua	StockpileController.GetStoredAmount	GetStoredAmount	Data/XDef/customForeignAidRocket.lua	114	114	same	local amount = context:GetStoredAmount("MachineParts")	benign	appended `resource`; this call passes none, so GetPileStoredAmount(nil) -> PileStoredAmount(s, nil) (total: PileStoredAmount sums every resource when resource is nil (StockpileController.lua:44-60))	preset/generated	04-E		generated
C00885	Lua/Buildings/StockpileController.lua	StockpileController.GetStoredAmount	GetStoredAmount	Data/XDef/customRocketExpedition.lua	309	309	same	self:SetVisible(context.status~= "landing" and (context:HasExtraFuel() or context:GetStoredAmount() > 0))	benign	appended `resource`; this call passes none, so GetPileStoredAmount(nil) -> PileStoredAmount(s, nil) (total: PileStoredAmount sums every resource when resource is nil (StockpileController.lua:44-60))	preset/generated	04-E		generated
C00886	Lua/Buildings/StockpileController.lua	StockpileController.GetStoredAmount	GetStoredAmount	Data/XDef/customRocketExpedition.lua	320	320	same	local amount = context:GetStoredAmount("Metals")	benign	appended `resource`; this call passes none, so GetPileStoredAmount(nil) -> PileStoredAmount(s, nil) (total: PileStoredAmount sums every resource when resource is nil (StockpileController.lua:44-60))	preset/generated	04-E		generated
C00887	Lua/Buildings/StockpileController.lua	StockpileController.GetStoredAmount	GetStoredAmount	Data/XDef/customRocketExpedition.lua	332	332	same	local amount = context:GetStoredAmount("Concrete")	benign	appended `resource`; this call passes none, so GetPileStoredAmount(nil) -> PileStoredAmount(s, nil) (total: PileStoredAmount sums every resource when resource is nil (StockpileController.lua:44-60))	preset/generated	04-E		generated
C00888	Lua/Buildings/StockpileController.lua	StockpileController.GetStoredAmount	GetStoredAmount	Data/XDef/customRocketExpedition.lua	344	344	same	local amount = context:GetStoredAmount("Food")	benign	appended `resource`; this call passes none, so GetPileStoredAmount(nil) -> PileStoredAmount(s, nil) (total: PileStoredAmount sums every resource when resource is nil (StockpileController.lua:44-60))	preset/generated	04-E		generated
C00889	Lua/Buildings/StockpileController.lua	StockpileController.GetStoredAmount	GetStoredAmount	Data/XDef/customRocketExpedition.lua	356	356	same	local amount = context:GetStoredAmount("PreciousMetals")	benign	appended `resource`; this call passes none, so GetPileStoredAmount(nil) -> PileStoredAmount(s, nil) (total: PileStoredAmount sums every resource when resource is nil (StockpileController.lua:44-60))	preset/generated	04-E		generated
C00890	Lua/Buildings/StockpileController.lua	StockpileController.GetStoredAmount	GetStoredAmount	Data/XDef/customRocketExpedition.lua	368	368	same	local amount = context:GetStoredAmount("Polymers")	benign	appended `resource`; this call passes none, so GetPileStoredAmount(nil) -> PileStoredAmount(s, nil) (total: PileStoredAmount sums every resource when resource is nil (StockpileController.lua:44-60))	preset/generated	04-E		generated
C00891	Lua/Buildings/StockpileController.lua	StockpileController.GetStoredAmount	GetStoredAmount	Data/XDef/customRocketExpedition.lua	380	380	same	local amount = context:GetStoredAmount("Electronics")	benign	appended `resource`; this call passes none, so GetPileStoredAmount(nil) -> PileStoredAmount(s, nil) (total: PileStoredAmount sums every resource when resource is nil (StockpileController.lua:44-60))	preset/generated	04-E		generated
C00892	Lua/Buildings/StockpileController.lua	StockpileController.GetStoredAmount	GetStoredAmount	Data/XDef/customRocketExpedition.lua	392	392	same	local amount = context:GetStoredAmount("Seeds")	benign	appended `resource`; this call passes none, so GetPileStoredAmount(nil) -> PileStoredAmount(s, nil) (total: PileStoredAmount sums every resource when resource is nil (StockpileController.lua:44-60))	preset/generated	04-E		generated
C00893	Lua/Buildings/StockpileController.lua	StockpileController.GetStoredAmount	GetStoredAmount	Data/XDef/customRocketExpedition.lua	404	404	same	local amount = context:GetStoredAmount("MachineParts")	benign	appended `resource`; this call passes none, so GetPileStoredAmount(nil) -> PileStoredAmount(s, nil) (total: PileStoredAmount sums every resource when resource is nil (StockpileController.lua:44-60))	preset/generated	04-E		generated
C00894	Lua/Buildings/StockpileController.lua	StockpileController.GetStoredAmount	GetStoredAmount	Data/XDef/ipMixedPoolStockpile.lua		21	new	'__condition', function (parent, context, item, i) return context:GetStoredAmount(item) > 0 end,						
