# Link 03 close-out snapshot 2026-09-10; read attestations, not automated clearance.
surface	key	file	subject	span107	span110	original_link	owner	read_status	reader	fr	evidence
INVENTORY	R06960	Lua/Buildings/TerraformingBuilding.lua	VegetationPlant.GetUICropProductionText		611-616	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R06963	Lua/Buildings/TerrainDeposit.lua	TerrainDepositExtractor.ExtractResource	514-549	530-571	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R06964	Lua/Buildings/TerrainDeposit.lua	TerrainDepositExtractor.HasDepositTerrainUnderFootprint		475-489	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07000	Lua/Buildings/TradePad.lua	SavegameFixups.ResetBlackMarketTradeOffers		241-245	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07002	Lua/Buildings/TradePad.lua	TradePadBase.GenerateOffer	71-157	71-153	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07003	Lua/Buildings/TradePad.lua	TradePadBase.GetInfopanelSelectorItems		257-320	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07050	Lua/Buildings/Workplace.lua	ShouldApplyRemoteFarming	171-182	236-246	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07052	Lua/Buildings/Workplace.lua	UIWorkshiftUpdate	1246-1398	1605-1801	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07076	Lua/Buildings/Workplace.lua	Workplace.GetWorkshiftModifierTexts		364-420	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07078	Lua/Buildings/Workplace.lua	Workplace.GetWorkshiftPerformance	184-239	269-294	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07087	Lua/Buildings/Workplace.lua	Workplace.OpenPositions	469-472	768-773	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07088	Lua/Buildings/Workplace.lua	Workplace.OpenShift	444-448	701-716	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07100	Lua/Cargo.lua	GetTotalCargoAvailable	72-91	88-101	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07101	Lua/Cargo.lua	OnMsg.ClassesGenerate		469-477	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07110	Lua/CargoRequestNew.lua	CargoRequestNew.GetUICargoImportPrice	468-489	512-533	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07115	Lua/CargoRequestNew.lua	CargoRequestNew.RetrieveCargoInfo	223-244	254-275	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07116	Lua/CargoRequestNew.lua	CargoRequestNew.RetrieveRequests	179-221	194-243	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07128	Lua/CargoTransporterNew.lua	CargoTransporterNew.ForceUnloadRemainingCargo	1021-1108	1140-1253	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07133	Lua/CargoTransporterNew.lua	CargoTransporterNew.GetCargoResourcesStatus	1124-1141	1288-1306	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07155	Lua/CargoTransporterNew.lua	CargoTransporterNew.UnloadRovers	611-698	670-760	03	03d	pending		FR-3	SEAM_REPORT.md#remaining
INVENTORY	R07156	Lua/CargoTransporterNew.lua	CargoTransporterNew.UpdateCargoResourceRequests	1238-1271	1430-1463	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07236	Lua/ClassDefs/ClassDef-Conditions.generated.lua	CheckResource.GetResourceText	426-428		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07237	Lua/ClassDefs/ClassDef-Conditions.generated.lua	CheckResource.__eval	401-424		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07239	Lua/ClassDefs/ClassDef-Conditions.generated.lua	CheckTechStatus.GetEditorView	464-486		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07240	Lua/ClassDefs/ClassDef-Conditions.generated.lua	CheckTechStatus.__eval	450-462		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07245	Lua/ClassDefs/ClassDef-Conditions.generated.lua	CountRivalResource.GetNegotiationsDisabledText	561-567		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07246	Lua/ClassDefs/ClassDef-Conditions.generated.lua	CountRivalResource.GetResourceText	551-553		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07247	Lua/ClassDefs/ClassDef-Conditions.generated.lua	CountRivalResource.__eval	555-559		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07274	Lua/ClassDefs/ClassDef-Conditions.generated.lua	IsLawActive.__eval	1098-1100		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07283	Lua/ClassDefs/ClassDef-Conditions.generated.lua	IsRocketType.__eval	1253-1260		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07307	Lua/ClassDefs/ClassDef-Conditions.generated.lua	RivalHasTech.__eval	1753-1756		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07320	Lua/ClassDefs/ClassDef-Conditions.generated.lua	ScriptCheckLawEnacted.GetEditorView	2065-2067		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07323	Lua/ClassDefs/ClassDef-Conditions.generated.lua	ScriptCheckPolicyStatus.GetEditorView	2136-2138		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07325	Lua/ClassDefs/ClassDef-Conditions.generated.lua	ScriptCheckTechStatus.GetEditorView	2201-2203		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07328	Lua/ClassDefs/ClassDef-Effects.generated.lua	CallTradeRocket.__exec	143-170	143-176	03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07336	Lua/ClassDefs/ClassDef-Effects.generated.lua	DiscoverTech.__exec	670-693	646-662	03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07343	Lua/ClassDefs/ClassDef-Effects.generated.lua	PickCargo.__exec	1756-1762	1737-1743	03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07349	Lua/ClassDefs/ClassDef-Effects.generated.lua	RivalCallHelpRocket.__exec	2567-2587	2543-2559	03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07355	Lua/ClassDefs/ClassDef-Effects.generated.lua	SpawnSubsurfaceDeposits.__exec	3238-3284	3255-3301	03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07357	Lua/ClassDefs/ClassDef-Effects.generated.lua	no_edit@b61b16	332-680	334-1502	03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07362	Lua/ClassDefs/ClassDef-Factions.generated.lua	FactionDef.EvalApproval	165-247		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07372	Lua/ClassDefs/ClassDef-Factions.generated.lua	FactionDisasterBase.CanStart	402-404		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07388	Lua/ClassDefs/ClassDef-Factions.generated.lua	FactionDisaster_Renegades.DailyUpdate	592-611		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07401	Lua/ClassDefs/ClassDef-Factions.generated.lua	FactionLikeLaw.Eval	874-876		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07402	Lua/ClassDefs/ClassDef-Factions.generated.lua	FactionLikeLaw.GetEditorView	878-890		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07403	Lua/ClassDefs/ClassDef-Factions.generated.lua	FactionLikeLaw.GetLawName	892-906		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07424	Lua/ClassDefs/ClassDef-Factions.generated.lua	FactionTaskLawEnacted.EvalQuestSuccess	1405-1407		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07425	Lua/ClassDefs/ClassDef-Factions.generated.lua	FactionTaskLawEnacted.GenerateQuest	1409-1417		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07426	Lua/ClassDefs/ClassDef-Factions.generated.lua	FactionTaskLawEnacted.GetEditorView	1429-1435		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07427	Lua/ClassDefs/ClassDef-Factions.generated.lua	FactionTaskLawEnacted.GetError	1437-1439		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07428	Lua/ClassDefs/ClassDef-Factions.generated.lua	FactionTaskLawEnacted.GetExplanation	1419-1427		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07429	Lua/ClassDefs/ClassDef-Factions.generated.lua	FactionTaskLawEnacted.GetIdBase	1441-1443		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07434	Lua/ClassDefs/ClassDef-Factions.generated.lua	FactionTaskPolicyStatus.EvalQuestSuccess	1568-1571		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07435	Lua/ClassDefs/ClassDef-Factions.generated.lua	FactionTaskPolicyStatus.GenerateQuest	1573-1578		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07436	Lua/ClassDefs/ClassDef-Factions.generated.lua	FactionTaskPolicyStatus.GetEditorView	1584-1586		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07437	Lua/ClassDefs/ClassDef-Factions.generated.lua	FactionTaskPolicyStatus.GetError	1588-1590		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07438	Lua/ClassDefs/ClassDef-Factions.generated.lua	FactionTaskPolicyStatus.GetExplanation	1580-1582		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07439	Lua/ClassDefs/ClassDef-Factions.generated.lua	FactionTaskPolicyStatus.GetIdBase	1592-1594		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07445	Lua/ClassDefs/ClassDef-Factions.generated.lua	FactionTaskTechStatus.EvalQuestSuccess	1676-1679		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07446	Lua/ClassDefs/ClassDef-Factions.generated.lua	FactionTaskTechStatus.GenerateQuest	1681-1686		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07447	Lua/ClassDefs/ClassDef-Factions.generated.lua	FactionTaskTechStatus.GetEditorView	1692-1694		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07448	Lua/ClassDefs/ClassDef-Factions.generated.lua	FactionTaskTechStatus.GetError	1696-1698		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07449	Lua/ClassDefs/ClassDef-Factions.generated.lua	FactionTaskTechStatus.GetExplanation	1688-1690		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07450	Lua/ClassDefs/ClassDef-Factions.generated.lua	FactionTaskTechStatus.GetIdBase	1700-1702		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07451	Lua/ClassDefs/ClassDef-Factions.generated.lua	GetPolicyDefaultLaw	1900-1910		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07454	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawDef.Activate	1778-1794		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07455	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawDef.Deactivate	1796-1813		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07456	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawDef.EvalDisableConditions	1891-1898		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07457	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawDef.GetError	1815-1829		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07458	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawDef.GetIcon	1877-1880		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07459	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawDef.GetNameAndUpkeep	1860-1875		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07460	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawDef.GetPolicyAndName	1882-1889		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07461	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawDef.GetUpkeepFunding	1852-1854		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07462	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawDef.GetUpkeepRP	1856-1858		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07463	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawDef.GetWarning	1831-1835		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07464	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawDef.IsActive	1774-1776		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07465	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawDef.TestActivate	1837-1844		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07466	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawDef.TestDeactivate	1846-1850		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07467	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawEffectAutoSatisfyNeed.OnStart	1943-1947		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07468	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawEffectAutoSatisfyNeed.OnStop	1949-1954		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07469	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawEffectDisableBuildMenuEntry.OnStart	1992-1997		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07470	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawEffectDisableBuildMenuEntry.OnStop	1999-2007		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07471	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawEffectModifyLabel.GetError	2073-2075		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07472	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawEffectModifyLabel.OnStart	2039-2059		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07473	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawEffectModifyLabel.OnStop	2061-2071		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07474	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawEffectModifyLabelMinistry.GetError	2141-2143		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07475	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawEffectModifyLabelMinistry.GetMinistryPerformance	2123-2127		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07476	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawEffectModifyLabelMinistry.OnReapply	2133-2139		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07477	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawEffectModifyLabelMinistry.OnStart	2103-2121		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07478	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawEffectModifyLabelMinistry.OnStop	2129-2131		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07479	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawEffectModifyLabelMinistryWorking.GetError	2204-2206		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07480	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawEffectModifyLabelMinistryWorking.IsMinistryWorking	2186-2190		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07481	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawEffectModifyLabelMinistryWorking.OnReapply	2196-2202		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07482	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawEffectModifyLabelMinistryWorking.OnStart	2167-2184		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07483	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawEffectModifyLabelMinistryWorking.OnStop	2192-2194		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07484	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawEffectTurnOffBuildings.OnStart	2222-2235		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07485	Lua/ClassDefs/ClassDef-Factions.generated.lua	LawEffectTurnOffBuildings.OnStop	2237-2241		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07493	Lua/ClassDefs/ClassDef-Factions.generated.lua	OnMsg.LawActivated#2	1912-1914		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07495	Lua/ClassDefs/ClassDef-Factions.generated.lua	OnMsg.LawDeactivated#2	1916-1918		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07498	Lua/ClassDefs/ClassDef-Factions.generated.lua	PolicyDef.EvalDisableConditions	2361-2368		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07499	Lua/ClassDefs/ClassDef-Factions.generated.lua	PolicyDef.GetError	2376-2383		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07500	Lua/ClassDefs/ClassDef-Factions.generated.lua	PolicyDef.TestPrepare	2370-2374		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07501	Lua/ClassDefs/ClassDef-Factions.generated.lua	UpdatePolicyLawCache	2408-2414		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07507	Lua/ClassDefs/ClassDef-PresetDefs.generated.lua	CargoResource.GetDescription	294-297	308-311	03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07508	Lua/ClassDefs/ClassDef-PresetDefs.generated.lua	CargoResource.Getdescription	285-287	299-301	03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07509	Lua/ClassDefs/ClassDef-PresetDefs.generated.lua	MissionSponsorPreset.GetDynamicProperties	1134-1169	1194-1229	03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07510	Lua/ClassDefs/ClassDef-PresetDefs.generated.lua	ResourceProductionRecipe.GetError		1615-1643	03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07514	Lua/ClassDefs/ClassDef-PresetDefs.generated.lua	TechPreset.GetFieldDescription	1605-1608		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07515	Lua/ClassDefs/ClassDef-PresetDefs.generated.lua	TechPreset.GetFieldDisplayName	1600-1603		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07516	Lua/ClassDefs/ClassDef-PresetDefs.generated.lua	TechPreset.Getcost	1610-1616		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07517	Lua/ClassDefs/ClassDef-PresetDefs.generated.lua	TechPreset.OnDataLoaded	1622-1626		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07518	Lua/ClassDefs/ClassDef-PresetDefs.generated.lua	TechPreset.ResearchQueueCost	1618-1620		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07525	Lua/ClassDefs/ClassDef-PresetDefs.generated.lua	no_edit@2ca2bf#2	423-1965	438-1626	03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R07535	Lua/Colony.lua	Colony.CityStart	41-100	41-102	03	03	full-present-spans	parent	FR-3	SEAM_REPORT.md#parent
INVENTORY	R07542	Lua/Colony.lua	Colony.InitMissionBonuses	302-315	321-334	03	03	full-present-spans	parent	FR-1(a),FR-3	SEAM_REPORT.md#parent
INVENTORY	R07544	Lua/Colony.lua	Colony.SponsorFundingTick	287-300	304-319	03	03	full-present-spans	parent	FR-1(a)	SEAM_REPORT.md#parent
INVENTORY	R07568	Lua/ColonyViability.lua	PassengerRocketLanded	110-137	112-141	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07699	Lua/Construction/LayoutConstruction.lua	GetLayoutConstructionControllerBMDescription	552-640	669-762	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07705	Lua/Construction/LayoutConstruction.lua	LayoutConstructionController.GetConsumption	522-550	635-667	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07721	Lua/CovertOps.lua	MarsCovertOp.Execute	56-221	59-225	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07725	Lua/Crop.lua	AddCropOutputAugmentation		125-133	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R07726	Lua/Crop.lua	GetCropOutputResources		149-188	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R07727	Lua/Crop.lua	RemoveCropOutputAugmentation		135-147	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R07728	Lua/Crop.lua	SyncFarmsAfterAugmentationChange		115-123	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R07743	Lua/Dev/GameTests.lua	TestSavegamesPerSave_Gameplay_LaunchMeteors	142-174	311-343	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07749	Lua/Dev/MapTools.lua	DroneDebug.UpdateProperties	119-156	119-156	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07752	Lua/Dev/MapTools.lua	TestFactionGeneration	614-666	619-671	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R07833	Lua/Factions/Elections.lua	GetActualVoteBreakdown	520-540	633-653	03	03c	pending			SEAM_REPORT.md#remaining
INVENTORY	R07834	Lua/Factions/Elections.lua	GetFactionsOpinions	467-485	579-598	03	03c	pending			SEAM_REPORT.md#remaining
INVENTORY	R07862	Lua/Factions/FactionDef.lua	FactionDef.EvalApproval		51-137	03	03c	pending			SEAM_REPORT.md#remaining
INVENTORY	R07881	Lua/Factions/FactionDef.lua	FactionDisasterBase.CanStart		550-552	03	03c	pending			SEAM_REPORT.md#remaining
INVENTORY	R07911	Lua/Factions/FactionDef.lua	FactionLikeLaw.Eval		979-981	03	03c	pending			SEAM_REPORT.md#remaining
INVENTORY	R07912	Lua/Factions/FactionDef.lua	FactionLikeLaw.GetEditorView		983-995	03	03c	pending			SEAM_REPORT.md#remaining
INVENTORY	R07913	Lua/Factions/FactionDef.lua	FactionLikeLaw.GetLawName		997-1011	03	03c	pending			SEAM_REPORT.md#remaining
INVENTORY	R07914	Lua/Factions/FactionDef.lua	FactionLikeLawsInCategory.Eval		938-950	03	03c	pending			SEAM_REPORT.md#remaining
INVENTORY	R07940	Lua/Factions/FactionDef.lua	FactionTaskLawEnacted.EvalQuestSuccess		1304-1306	03	03c	pending			SEAM_REPORT.md#remaining
INVENTORY	R07941	Lua/Factions/FactionDef.lua	FactionTaskLawEnacted.EvalTaskGenerateCondition		1308-1314	03	03c	pending			SEAM_REPORT.md#remaining
INVENTORY	R07942	Lua/Factions/FactionDef.lua	FactionTaskLawEnacted.GetEditorView		1338-1344	03	03c	pending			SEAM_REPORT.md#remaining
INVENTORY	R07943	Lua/Factions/FactionDef.lua	FactionTaskLawEnacted.GetError		1346-1348	03	03c	pending			SEAM_REPORT.md#remaining
INVENTORY	R07944	Lua/Factions/FactionDef.lua	FactionTaskLawEnacted.GetExplanation		1322-1336	03	03c	pending			SEAM_REPORT.md#remaining
INVENTORY	R07945	Lua/Factions/FactionDef.lua	FactionTaskLawEnacted.GetIdBase		1358-1360	03	03c	pending			SEAM_REPORT.md#remaining
INVENTORY	R07946	Lua/Factions/FactionDef.lua	FactionTaskLawEnacted.GetWarning		1350-1356	03	03c	pending			SEAM_REPORT.md#remaining
INVENTORY	R07947	Lua/Factions/FactionDef.lua	FactionTaskLawEnacted.IsLawVoteConflict		1316-1320	03	03c	pending			SEAM_REPORT.md#remaining
INVENTORY	R07952	Lua/Factions/FactionDef.lua	FactionTaskPolicyStatus.EvalQuestSuccess		1425-1428	03	03c	pending			SEAM_REPORT.md#remaining
INVENTORY	R07953	Lua/Factions/FactionDef.lua	FactionTaskPolicyStatus.EvalTaskGenerateCondition		1430-1433	03	03c	pending			SEAM_REPORT.md#remaining
